"participant_id","group","lon","lat","income_bracket"
2654,"treatment",-58.5139721769807,-34.6197830048099,4
2655,"control",-58.4529789887032,-34.6185520683861,7
2656,"control",-58.4725499870555,-34.5926920980195,2
2657,"control",-58.4716304597828,-34.6036707625429,3
2658,"control",-58.4329274415912,-34.6260410165103,8
2659,"treatment",-58.4509748565337,-34.6262817044385,7
2660,"treatment",-58.3790128804556,-34.6056142023401,8
2661,"control",-58.503109681473,-34.6244520692677,3
2662,"control",-58.4778865753415,-34.5982577495664,2
2663,"control",-58.5122573548967,-34.6623348278534,2
2664,"control",-58.4943900702129,-34.6334896452996,4
2665,"control",-58.5160735792692,-34.6231901539525,4
2666,"control",-58.3996668046707,-34.6435696949292,1
2667,"control",-58.3736520378157,-34.629465418749,3
2668,"control",-58.4773608672338,-34.6785853362302,4
2669,"control",-58.484169283156,-34.6556847001921,2
2670,"control",-58.43555941753,-34.5642184782709,10
2671,"control",-58.4831972774739,-34.5643027289904,4
2672,"control",-58.4454589601092,-34.6649998828499,1
2673,"treatment",-58.4900111437252,-34.5769050574663,7
2674,"treatment",-58.3694602353076,-34.6126712794741,8
2675,"control",-58.4670979614218,-34.5394933911723,9
2676,"treatment",-58.390055293689,-34.6448442649483,1
2677,"control",-58.4456222376649,-34.6506315432731,1
2678,"control",-58.4802216126042,-34.5621533163109,6
2679,"control",-58.4427804625812,-34.602181236051,7
2680,"treatment",-58.3916602616277,-34.5867251145193,10
2681,"treatment",-58.4156054024308,-34.6250562989283,4
2682,"control",-58.4638806573627,-34.6444051881725,1
2683,"control",-58.405189654605,-34.5800798021538,10
2684,"control",-58.5096120751048,-34.6384398477675,3
2685,"control",-58.3765026103006,-34.5795608258805,1
2686,"control",-58.3908757502123,-34.6372184340685,2
2687,"control",-58.4670916409358,-34.6364496158638,4
2688,"treatment",-58.5029321168589,-34.6053165014,7
2689,"control",-58.4724329799502,-34.6715178362245,2
2690,"control",-58.5025432134001,-34.6065950395702,5
2691,"control",-58.4675636268591,-34.5884118204129,3
2692,"control",-58.4349717824085,-34.592735312365,6
2693,"treatment",-58.4002643923595,-34.6121637381709,2
2694,"treatment",-58.5022015275597,-34.5938010442983,6
2695,"treatment",-58.4026395310404,-34.6106944086548,3
2696,"control",-58.430173595011,-34.6318140486704,4
2697,"treatment",-58.3964605210604,-34.6459062807108,1
2698,"treatment",-58.5162558903176,-34.6443175576131,3
2699,"control",-58.4129530105321,-34.6009762764368,2
2700,"control",-58.4707465812518,-34.6937840647367,2
2701,"control",-58.3922953226867,-34.6254467102176,3
2702,"control",-58.4254033674479,-34.6068464327893,7
2703,"treatment",-58.4947161319157,-34.6751304483899,1
2704,"treatment",-58.4635937162405,-34.537763218912,9
2705,"treatment",-58.4593984020034,-34.6068493544956,4
2706,"treatment",-58.3906498769427,-34.6527754131663,1
2707,"treatment",-58.4684960401025,-34.615266851455,5
2708,"control",-58.4044207977865,-34.6547482403727,1
2709,"treatment",-58.4589183398702,-34.6121597799547,4
2710,"treatment",-58.4344282552473,-34.6318171074563,8
2711,"control",-58.441855757829,-34.5800417676539,8
2712,"control",-58.5030062461343,-34.5891170466409,6
2713,"control",-58.4246958113213,-34.6455650133615,2
2714,"treatment",-58.431409260193,-34.5793978835561,8
2715,"control",-58.3781166674318,-34.6312157337702,9
2716,"treatment",-58.5002752267752,-34.667668022189,2
2717,"control",-58.4248864168112,-34.6275394370602,6
2718,"control",-58.5230614835574,-34.6040413374373,7
2719,"control",-58.4005132032902,-34.6483140727624,1
2720,"treatment",-58.4010473536412,-34.6536420900905,1
2721,"control",-58.4684278360644,-34.620502488952,3
2722,"treatment",-58.4013539390877,-34.6203724057186,3
2723,"control",-58.4250411356639,-34.6523673120965,2
2724,"control",-58.5006034992053,-34.6336836189063,4
2725,"control",-58.4780630729972,-34.6114219877527,2
2726,"treatment",-58.4674421109744,-34.6283358319606,4
2727,"control",-58.453693134995,-34.5555042973564,8
2728,"control",-58.3840682629175,-34.6240088878998,2
2729,"treatment",-58.4940565586221,-34.6411043104032,3
2730,"control",-58.4853453247538,-34.5747171440639,4
2731,"treatment",-58.5041100631062,-34.6547796915625,2
2732,"treatment",-58.5248037345849,-34.6467379277312,4
2733,"treatment",-58.4365839998219,-34.6588502419326,1
2734,"control",-58.5109957270716,-34.6089440784264,7
2735,"control",-58.4462778538174,-34.583332902099,10
2736,"treatment",-58.4969758744232,-34.5863080912859,4
2738,"treatment",-58.4690409595227,-34.6044353965051,4
2739,"treatment",-58.4289269149987,-34.6017256245234,6
2740,"control",-58.4965301632405,-34.5571941439943,7
2741,"control",-58.5114165463821,-34.5977781314283,10
2742,"control",-58.4777810855449,-34.556123572218,6
2743,"treatment",-58.404385756425,-34.6451516017984,1
2744,"treatment",-58.4683129626755,-34.5965358161634,1
2745,"treatment",-58.4919540205909,-34.5622530180325,4
2746,"control",-58.4668006245274,-34.6143642484284,4
2747,"treatment",-58.4417570486986,-34.5547879934983,5
2748,"control",-58.4675339258282,-34.6725463158927,1
2749,"treatment",-58.4247294670854,-34.6426716425441,3
2750,"control",-58.4948425773918,-34.646617273568,2
2751,"control",-58.4061964050818,-34.5767529950421,10
2752,"treatment",-58.4958492883798,-34.5898964987752,6
2753,"treatment",-58.4688926023704,-34.6268305026613,5
2754,"treatment",-58.4413360703095,-34.6259097859661,9
2755,"control",-58.4482098545448,-34.5897401928776,8
2756,"treatment",-58.3853877988941,-34.6010099495118,4
2757,"treatment",-58.5060028400767,-34.5909689874078,6
2758,"control",-58.4935955187049,-34.6690167874752,1
2759,"treatment",-58.4747039021456,-34.627747178684,2
2760,"control",-58.5115290605596,-34.6193957814503,3
2761,"control",-58.4955065662008,-34.6241714378088,4
2762,"control",-58.4917483634297,-34.6331428074166,4
2763,"control",-58.4693141555534,-34.6514533218133,1
2764,"treatment",-58.5061856459384,-34.5937987738166,7
2765,"treatment",-58.4993450815661,-34.5743187052811,6
2766,"treatment",-58.5243744773653,-34.6262053928243,4
2767,"control",-58.4877701204459,-34.6838252455794,1
2768,"control",-58.4973213538714,-34.6619151202374,1
2769,"control",-58.4695521648687,-34.6794490472942,1
2770,"treatment",-58.4251012871691,-34.5881116602219,7
2771,"treatment",-58.3847654197806,-34.6247361449921,2
2772,"control",-58.3792989757804,-34.5907947811173,10
2773,"treatment",-58.4654936726172,-34.5448174681066,8
2774,"treatment",-58.480204347597,-34.5683847544669,4
2775,"treatment",-58.4079750071806,-34.5858188434283,10
2776,"control",-58.414035786105,-34.6024320161652,6
2777,"control",-58.4907093999324,-34.6476622616714,2
2778,"treatment",-58.4942589430737,-34.5900726714115,5
2779,"treatment",-58.4802798946948,-34.5912218520819,5
2780,"treatment",-58.4577680611442,-34.5611957707513,7
2781,"treatment",-58.4939853860661,-34.5845594884041,5
2782,"control",-58.4488848543718,-34.5888403808294,8
2783,"control",-58.4922341208908,-34.6694409736462,1
2784,"treatment",-58.4125287399298,-34.6135172995922,3
2785,"treatment",-58.4753309098291,-34.6619675511793,1
2786,"treatment",-58.4161859868055,-34.6093242415688,5
2787,"treatment",-58.5149703642598,-34.6145005416813,1
2788,"control",-58.383135661581,-34.6505767921496,2
2789,"control",-58.435222047199,-34.6122451636574,9
2790,"control",-58.4639305470927,-34.5809540525126,3
2791,"treatment",-58.4303928633071,-34.639305335509,4
2792,"control",-58.3840573437189,-34.6234559259694,2
2793,"treatment",-58.4399806449668,-34.6687747870322,1
2794,"control",-58.4236454163954,-34.6406462348846,3
2795,"control",-58.4465870675526,-34.6509500367946,1
2796,"control",-58.4036105943302,-34.6428097088016,2
2797,"treatment",-58.4341093725093,-34.5913438258496,9
2798,"treatment",-58.4972577879545,-34.6571760962693,2
2799,"treatment",-58.4116692019134,-34.6331501211608,3
2800,"control",-58.5010552772471,-34.6192989684657,3
2801,"control",-58.4020368424818,-34.5861423988619,9
2802,"control",-58.4095364547146,-34.6437389781131,2
2803,"control",-58.3929171156092,-34.615936409848,2
2804,"control",-58.3722512432407,-34.6197467628782,8
2805,"control",-58.4379482848889,-34.6012693327781,7
2806,"control",-58.4561481004864,-34.6493465305478,1
2807,"treatment",-58.4098231928551,-34.6076858976196,2
2808,"control",-58.4484776658603,-34.5573160457909,6
2809,"treatment",-58.4003227784693,-34.658168094542,1
2810,"control",-58.5024104368033,-34.6493664744469,2
2811,"control",-58.5231544433439,-34.6223477395565,4
2812,"treatment",-58.4803976870802,-34.5802669528589,7
2813,"treatment",-58.4555903051281,-34.5678836809104,9
2814,"control",-58.3940465782307,-34.5910974743696,9
2815,"treatment",-58.4729812092413,-34.6419726022817,3
2816,"control",-58.4154717146233,-34.6007525571904,3
2817,"treatment",-58.4019277756634,-34.6217886904962,3
2818,"control",-58.4706194640256,-34.5483822456416,10
2819,"control",-58.4942308977205,-34.5827945905727,5
2820,"treatment",-58.4135722810309,-34.6073243848015,3
2821,"treatment",-58.4374489825089,-34.6423753774963,2
2822,"control",-58.3663461531313,-34.6321024388585,1
2823,"control",-58.3965203067731,-34.5845911354203,10
2824,"treatment",-58.468432813572,-34.6373895159569,4
2825,"treatment",-58.4198207273063,-34.6119084596114,4
2826,"control",-58.5196446954225,-34.6527112966793,4
2827,"control",-58.4642531943838,-34.6267308298109,5
2828,"treatment",-58.4503959810101,-34.5544517703987,9
2829,"treatment",-58.4070078886314,-34.6456162180477,1
2830,"control",-58.4511261525874,-34.6034642323355,6
2831,"control",-58.3896795870945,-34.6588169184109,1
2832,"treatment",-58.4908159382273,-34.6151129392413,6
2833,"treatment",-58.4600876681814,-34.6857123075877,1
2834,"treatment",-58.4703410628251,-34.6858523113459,2
2835,"control",-58.4967808982841,-34.6743420504898,1
2836,"control",-58.4700189435354,-34.6064739171565,3
2837,"control",-58.4670843339938,-34.5486772951797,7
2838,"treatment",-58.4712231146407,-34.6948916874193,2
2839,"control",-58.4574081749672,-34.6123036000152,4
2840,"control",-58.4555501858517,-34.6301273766343,8
2841,"control",-58.3829614679167,-34.6172063056443,3
2842,"control",-58.3982881447389,-34.6206304004285,5
2843,"treatment",-58.4073912949685,-34.6483106519847,1
2844,"control",-58.4094065381621,-34.6414677924226,2
2845,"treatment",-58.503568125126,-34.6413670430644,6
2846,"control",-58.4160791427538,-34.5920979541417,9
2847,"control",-58.418288840827,-34.6562461615351,1
2848,"treatment",-58.4530029071619,-34.6575070182497,1
2849,"control",-58.4050740615498,-34.6269778351772,5
2850,"treatment",-58.4901685193194,-34.6042509360708,5
2851,"treatment",-58.4289763439865,-34.6556464379958,1
2852,"control",-58.5146598014062,-34.6382082167155,2
2853,"control",-58.4873804780983,-34.6100616344114,7
2854,"treatment",-58.5006891167347,-34.592509866287,6
2855,"treatment",-58.4971377366847,-34.5783207878494,7
2856,"treatment",-58.3758791865815,-34.5970157967144,10
2857,"treatment",-58.4696879190932,-34.6294905404131,3
2858,"control",-58.4670423397246,-34.6289453065501,8
2859,"control",-58.5040762312881,-34.5889050368298,6
2860,"control",-58.428823761258,-34.5942768888687,7
2861,"treatment",-58.4497355565416,-34.6149842129182,8
2862,"treatment",-58.4789187344954,-34.548758886326,3
2863,"control",-58.4774089269977,-34.6738488921144,2
2864,"treatment",-58.4768700195376,-34.634154465877,3
2865,"treatment",-58.4949971494058,-34.5494560558955,4
2866,"control",-58.3766620745843,-34.6210280357637,6
2867,"treatment",-58.4152584994616,-34.5953809652471,9
2868,"treatment",-58.4066143610171,-34.6078364928983,5
2869,"treatment",-58.4486629832299,-34.6224865954533,6
2870,"control",-58.4315437395411,-34.6182255925299,9
2871,"control",-58.3940374497501,-34.6038004881214,4
2872,"control",-58.4069340301589,-34.5915008778173,9
2873,"control",-58.4597778052095,-34.5647467714367,8
2874,"control",-58.4811286403259,-34.5432141970298,4
2875,"control",-58.4325797265344,-34.6529898932083,1
2876,"control",-58.4702043014773,-34.6539619854164,1
2877,"control",-58.444539247713,-34.6323162136885,6
2878,"treatment",-58.5009099110057,-34.6042610026112,7
2879,"treatment",-58.3878293357255,-34.6465048404363,1
2880,"treatment",-58.5097432943042,-34.6127428605288,4
2881,"treatment",-58.3983809598136,-34.6322200575234,2
2882,"treatment",-58.5083635417702,-34.5767460195314,5
2883,"treatment",-58.383862337562,-34.6129669860111,5
2884,"treatment",-58.4093237744166,-34.6465993124529,1
2885,"treatment",-58.4751389748047,-34.6609846265442,1
2886,"control",-58.4943069417986,-34.6167608993416,5
2887,"treatment",-58.4041112396083,-34.655670874445,1
2888,"control",-58.4584192657944,-34.6015852729997,2
2889,"control",-58.3986110313302,-34.658715736698,1
2890,"control",-58.4479253451504,-34.6099030089045,8
2891,"control",-58.4588498440007,-34.6388537161669,3
2892,"treatment",-58.4372030329869,-34.6692210389622,1
2893,"treatment",-58.4254073904436,-34.625855362513,4
2894,"treatment",-58.4491808355664,-34.5979360213485,2
2895,"control",-58.3713008005781,-34.6268708860022,4
2896,"treatment",-58.3843356024148,-34.619320481285,3
2897,"treatment",-58.4752674585259,-34.629500408158,3
2898,"control",-58.4407945053053,-34.6551772213932,1
2899,"treatment",-58.4971108557277,-34.5762132996432,7
2900,"treatment",-58.4799258205061,-34.5451578085056,4
2901,"control",-58.3804756285708,-34.60072556987,3
2902,"control",-58.3637407538374,-34.6412265056572,1
2903,"treatment",-58.4430421531017,-34.6061734540255,9
2904,"control",-58.4649523446257,-34.6011905603832,4
2905,"control",-58.4920749842753,-34.5498029637012,4
2906,"treatment",-58.5178161541525,-34.6251896653144,3
2907,"control",-58.4182943474596,-34.6477518514876,1
2908,"treatment",-58.4796046775995,-34.5579872438575,7
2909,"treatment",-58.3781064571845,-34.6198672225828,3
2910,"control",-58.4234602706653,-34.6608806971758,1
2911,"treatment",-58.449385942895,-34.5624178439121,10
2912,"control",-58.4996188753857,-34.6174456222438,3
2913,"control",-58.4211727195765,-34.6068618256284,8
2914,"treatment",-58.4092893385091,-34.6558206687839,1
2915,"control",-58.4039402044815,-34.6212054750499,3
2916,"control",-58.4753539628664,-34.608491740731,5
2917,"control",-58.4590452995025,-34.6228368092753,6
2918,"treatment",-58.4104172558929,-34.5994245332208,7
2919,"treatment",-58.4620301322613,-34.6279955427064,4
2920,"treatment",-58.4782837178612,-34.5772754965279,5
2921,"treatment",-58.501926423348,-34.5709238784799,5
2922,"control",-58.4510606634003,-34.6284872333844,8
2923,"control",-58.4901073925145,-34.5484264836327,5
2924,"treatment",-58.5014349380932,-34.6683424312832,2
2925,"treatment",-58.3641760952928,-34.6327136283549,1
2926,"treatment",-58.4769722198499,-34.5595616995239,4
2927,"control",-58.4796261336302,-34.5574289817185,7
2928,"control",-58.5165233383688,-34.6349506657088,2
2929,"control",-58.4867559392637,-34.6303198710766,6
2930,"treatment",-58.4321995371652,-34.6596116793232,2
2931,"control",-58.4642013902927,-34.6319634679402,4
2932,"control",-58.4023084107256,-34.615584819561,2
2933,"treatment",-58.5114953894253,-34.6566324448938,1
2934,"control",-58.4546244868581,-34.6447457060841,1
2935,"control",-58.5102892564038,-34.6575051202286,1
2936,"treatment",-58.3866674669337,-34.6312684704347,2
2937,"control",-58.3929921491527,-34.5930981733479,10
2938,"control",-58.4416261516695,-34.5743107044744,9
2939,"treatment",-58.4703273042897,-34.6021434509253,3
2940,"control",-58.3754741610417,-34.6345662011285,8
2941,"control",-58.4947001309495,-34.6744666103408,1
2942,"treatment",-58.4892298896092,-34.6610433417654,1
2943,"treatment",-58.4294296224399,-34.6150424920522,7
2944,"treatment",-58.4976529109702,-34.6432763144635,2
2945,"treatment",-58.4556630801484,-34.5977770011587,1
2946,"control",-58.3760451548695,-34.5965664864408,10
2947,"treatment",-58.5014137132161,-34.6162616909605,3
2948,"control",-58.5207839986463,-34.5980720442176,7
2949,"control",-58.5136371144134,-34.6037052948653,8
2950,"control",-58.5103988084441,-34.6439299705628,3
2951,"treatment",-58.379487318734,-34.6113292670732,8
2952,"treatment",-58.403866027932,-34.614809875137,6
2953,"control",-58.4876699776816,-34.6180247349644,3
2954,"control",-58.4646971697474,-34.5727347224001,9
2955,"control",-58.4698805615841,-34.6824601842095,2
2956,"control",-58.4340192870135,-34.6367110440506,4
2957,"control",-58.4753965278362,-34.6838584140539,1
2958,"control",-58.4155183289949,-34.6088174675249,3
2959,"treatment",-58.4623732179454,-34.6331861414891,5
2960,"treatment",-58.4667087843109,-34.6565677475228,1
2961,"treatment",-58.3768950575528,-34.619241287228,2
2962,"control",-58.4454045981188,-34.6010971000913,3
2963,"treatment",-58.4908876990211,-34.5576917356914,7
2964,"control",-58.5050538026755,-34.6468575350674,2
2965,"control",-58.376391833106,-34.6038526259443,10
2966,"treatment",-58.4184264019021,-34.5912955193081,9
2967,"control",-58.3875117786293,-34.6150881443531,4
2968,"control",-58.4280055358887,-34.6033142235358,7
2969,"treatment",-58.4324349966476,-34.587170492188,7
