O,D,distance_m,duration_s
121,33,8427,3619
121,34,8169,3711
121,35,10369,3295
121,36,9477,4183
121,37,14079,4899
121,38,7171,3629
121,39,7839,3602
121,40,11201,4639
121,41,6736,3141
121,42,7768,3898
121,43,7638,2477
121,44,7136,3255
121,45,7437,3336
121,46,11462,4827
121,47,14200,4525
121,48,6227,3155
121,49,7487,2874
121,50,7284,2922
121,51,5774,2855
121,52,7389,3443
121,53,6188,2322
121,54,6455,2887
121,55,8773,3708
121,56,6329,3051
121,57,4764,2563
121,58,6468,2971
121,59,5502,2766
121,60,4821,2452
121,61,8348,3562
121,62,6217,2667
121,63,5764,2394
121,64,5315,2157
121,65,7156,3151
121,66,8807,3903
121,67,5322,2697
121,68,7046,2844
121,69,5178,2676
121,70,5207,1948
121,71,NA,NA
121,72,15391,5643
121,73,3761,1901
121,74,4423,1710
121,75,4070,2199
121,76,8530,3801
121,77,7596,3316
121,78,8368,3949
121,79,7450,3275
121,80,4796,2073
121,81,3668,1818
121,82,11210,4762
121,83,6823,3342
121,84,3945,1907
121,85,2521,1561
121,86,10678,4839
121,87,8200,3145
121,88,9804,4264
121,89,11819,4600
121,90,4752,2051
121,91,2246,1089
121,92,2815,1562
121,93,7314,3430
121,94,8490,3231
121,95,1391,979
121,96,4085,1917
121,97,11755,4905
121,98,10007,4584
121,99,3053,1393
121,100,2934,1399
121,101,8434,3563
121,102,1254,938
121,103,11032,5021
121,104,11555,4574
121,105,10668,4013
121,106,13600,5233
121,107,8334,3226
121,108,6350,2591
121,109,4541,1815
121,110,2111,1067
121,111,1626,796
121,112,4490,2073
121,113,10526,3676
121,114,7824,3302
121,115,11962,5475
121,116,4300,2005
121,117,9059,3969
121,118,13791,5904
121,119,3259,1400
121,120,3585,2005
121,122,10648,4678
121,123,6020,2819
121,124,1754,1109
121,125,7567,3145
121,126,12150,4245
121,127,8840,3967
121,128,4665,1985
121,129,14951,6260
121,130,7460,3129
121,131,1640,878
121,132,7458,3459
121,133,5155,2155
121,134,11670,4091
121,135,10215,4212
121,136,12180,4835
121,137,1593,981
121,138,6527,2588
121,139,3923,1753
121,140,10403,4306
121,141,7033,3202
121,142,9330,4037
121,143,8400,3586
121,144,3200,1792
121,145,9762,4230
121,146,11331,4924
121,147,2893,1471
121,148,5203,2233
121,149,5685,2346
121,150,7709,3226
121,151,6260,2588
121,152,2830,1113
121,153,9655,4086
121,154,3281,1531
121,155,13233,5388
121,156,8228,3361
121,157,10774,4373
121,158,7554,3111
121,159,3082,1230
121,160,6587,2799
121,161,8383,2870
121,162,4438,1649
121,163,5406,2170
121,164,9414,3901
121,165,6492,2841
121,166,4191,1887
121,167,8167,3372
121,168,9549,4069
121,169,8833,3823
121,170,4408,1831
121,171,8496,3505
121,172,9391,3956
121,173,10075,4490
121,174,4363,1697
121,175,7181,2856
121,176,5517,2297
121,177,4895,1856
121,178,9894,3986
121,179,6732,2975
121,180,5323,2163
121,181,10990,4597
121,182,5497,2157
121,183,6907,2734
121,184,5840,2164
121,185,7237,2917
121,186,8402,3343
121,187,10746,4207
121,188,6546,2521
121,189,8941,3746
121,190,8474,2771
121,191,8087,3343
121,192,7432,2716
121,193,8002,3274
121,194,9628,3843
121,195,10090,4136
121,196,8538,2808
121,197,9239,3713
121,198,6658,2570
121,199,7919,2992
121,200,7663,2884
122,1,NA,NA
122,2,15200,6008
122,3,15977,6215
122,4,14673,5650
122,5,14697,6016
122,6,19015,7296
122,7,13350,5176
122,8,16116,6587
122,9,17505,6256
122,10,17206,5482
122,11,13568,5364
122,12,19139,6153
122,13,14056,5424
122,14,13956,5259
122,15,11570,4431
122,16,16180,5271
122,17,15095,4965
122,18,14888,3633
122,19,13121,5071
122,20,17359,5406
122,21,14520,5274
122,22,13426,5445
122,23,14210,4663
122,24,16214,5095
122,25,11072,3766
122,26,14363,4673
122,27,17003,6267
122,28,13480,3261
122,29,12572,5262
122,30,15486,4290
122,31,19601,6746
122,32,12698,3760
122,33,10185,3545
122,34,13857,3992
122,35,14976,3981
122,36,8567,3104
122,37,13152,5372
122,38,11221,3360
122,39,10661,3230
122,40,22122,7430
122,41,9220,3825
122,42,16043,4616
122,43,12359,3768
122,44,13578,3761
122,45,8048,3270
122,46,22688,7833
122,47,18987,6035
122,48,10349,4177
122,49,15006,4234
122,50,6824,2572
122,51,8454,3621
122,52,9260,2528
122,53,10795,4571
122,54,16267,4714
122,55,17326,5273
122,56,12381,5109
122,57,9736,3979
122,58,6901,2782
122,59,13303,5585
122,60,8144,3184
122,61,19667,6119
122,62,5726,2331
122,63,16705,4494
122,64,11454,4817
122,65,16931,6284
122,66,20126,6460
122,67,12773,5436
122,68,17952,5368
122,69,7541,3550
122,70,9537,4122
122,71,NA,NA
122,72,20570,7059
122,73,11224,4887
122,74,14217,5148
122,75,7311,2999
122,76,8956,3909
122,77,5794,2969
122,78,19853,5651
122,79,18009,4940
122,80,6358,2874
122,81,13716,5053
122,82,3933,2362
122,83,4782,2006
122,84,6462,2775
122,85,11182,3771
122,86,22153,7421
122,87,4616,2059
122,88,20648,6104
122,89,5195,2773
122,90,17749,4907
122,91,11089,4957
122,92,8367,3449
122,93,18799,4908
122,94,3256,1358
122,95,12004,4719
122,96,6433,2750
122,97,2822,1649
122,98,10175,4628
122,99,12229,5417
122,100,5739,2566
122,101,19478,4899
122,102,12118,5268
122,103,22585,6301
122,104,24902,6815
122,105,2318,1292
122,106,4379,2329
122,107,5126,2064
122,108,14941,6483
122,109,18099,4646
122,110,11553,4427
122,111,7671,3355
122,112,4508,1923
122,113,1430,785
122,114,3006,1441
122,115,26281,7604
122,116,19833,5233
122,117,19537,7437
122,118,28144,8054
122,119,7594,3073
122,120,14653,6157
122,121,8737,4156
122,123,4242,1572
122,124,9225,4015
122,125,17698,6909
122,126,3363,1441
122,127,18551,6932
122,128,17000,5611
122,129,5730,3356
122,130,17226,6273
122,131,13223,5169
122,132,2952,1205
122,133,5629,2217
122,134,1821,945
122,135,21551,5547
122,136,27327,7439
122,137,9484,3665
122,138,16156,6203
122,139,14655,5705
122,140,3463,1389
122,141,5357,2148
122,142,2153,989
122,143,1493,736
122,144,6778,3257
122,145,19201,7621
122,146,22508,7428
122,147,11811,4901
122,148,6172,2275
122,149,14952,5744
122,150,2332,1271
122,151,16272,5943
122,152,9090,3960
122,153,20111,7808
122,154,12854,5046
122,155,4812,2130
122,156,18116,6907
122,157,21156,7302
122,158,15268,5620
122,159,7428,2749
122,160,3335,1795
122,161,16771,6506
122,162,11653,4702
122,163,5097,2577
122,164,3492,1949
122,165,14053,5530
122,166,9809,4227
122,167,4682,2274
122,168,4684,2443
122,169,15385,6009
122,170,12887,4979
122,171,18384,7051
122,172,18800,6485
122,173,21066,7351
122,174,8545,3217
122,175,6161,2764
122,176,11076,4417
122,177,9177,3661
122,178,5198,2712
122,179,13888,5111
122,180,9684,3557
122,181,3418,1902
122,182,12613,4814
122,183,13660,5166
122,184,10298,4053
122,185,6970,2981
122,186,6576,3064
122,187,6833,3117
122,188,10967,4049
122,189,15848,6126
122,190,12498,4755
122,191,7111,3344
122,192,8450,3873
122,193,12269,4885
122,194,8032,3740
122,195,8789,4025
122,196,8566,3411
122,197,9261,4057
122,198,12078,4618
122,199,10838,4200
122,200,12220,4607
123,1,NA,NA
123,2,14505,5754
123,3,15282,5961
123,4,13303,3892
123,5,14000,5759
123,6,15898,5576
123,7,11639,3409
123,8,12725,3798
123,9,13982,4450
123,10,14580,4417
123,11,12873,5107
123,12,15513,4553
123,13,13353,3743
123,14,10997,3139
123,15,9921,2774
123,16,12452,3482
123,17,11338,2759
123,18,9903,2353
123,19,11904,3287
123,20,13480,3407
123,21,13354,3346
123,22,12079,3725
123,23,10988,2869
123,24,12587,3495
123,25,9100,3655
123,26,11466,3367
123,27,14319,3994
123,28,8495,1981
123,29,10902,4184
123,30,12469,3324
123,31,17261,4369
123,32,13097,3539
123,33,8319,3309
123,34,10839,3292
123,35,11959,3015
123,36,10229,3811
123,37,11797,4577
123,38,8398,2210
123,39,8482,2266
123,40,18339,5830
123,41,6883,1744
123,42,13026,3650
123,43,10854,2820
123,44,10561,2795
123,45,7528,2833
123,46,18868,6233
123,47,15361,4435
123,48,7916,3277
123,49,15553,3566
123,50,6051,2369
123,51,6346,1757
123,52,5485,3040
123,53,8992,2988
123,54,17106,4037
123,55,14309,4307
123,56,10351,3648
123,57,7019,2968
123,58,6174,2366
123,59,11353,4791
123,60,5232,1511
123,61,14239,5729
123,62,5559,2270
123,63,17252,3826
123,64,8723,3159
123,65,13048,5317
123,66,14698,6070
123,67,10759,4574
123,68,18931,4539
123,69,5751,2316
123,70,7249,2555
123,71,NA,NA
123,72,16458,4969
123,73,8786,3717
123,74,10313,3873
123,75,4624,1974
123,76,8161,2995
123,77,6265,2808
123,78,13570,5675
123,79,18556,4272
123,80,4780,1847
123,81,9943,4137
123,82,4493,2532
123,83,3842,1565
123,84,3775,1750
123,85,6521,2652
123,86,16569,7006
123,87,2948,1180
123,88,14251,6048
123,89,5518,2579
123,90,10642,4217
123,91,8788,3602
123,92,5590,2175
123,93,19346,4240
123,94,2435,1220
123,95,6469,2790
123,96,3175,1267
123,97,7263,2769
123,98,9380,3714
123,99,8944,3560
123,100,4020,1720
123,101,20025,4231
123,102,7829,3229
123,103,17247,7185
123,104,22562,4438
123,105,4508,1928
123,106,7440,2891
123,107,1524,877
123,108,12158,4773
123,109,10805,4689
123,110,7654,3235
123,111,4970,2052
123,112,1434,760
123,113,5611,2152
123,114,1885,926
123,115,18195,7538
123,116,10564,4879
123,117,15634,6106
123,118,25460,5705
123,119,2928,1306
123,120,10751,4856
123,121,6406,3158
123,122,4713,1808
123,124,4940,2596
123,125,13037,5367
123,126,7544,2808
123,127,14648,5601
123,128,10089,4219
123,129,8791,3918
123,130,13323,4942
123,131,7828,3568
123,132,1815,743
123,133,1726,886
123,134,5005,2273
123,135,22098,4879
123,136,17870,6965
123,137,5581,2470
123,138,11951,4822
123,139,9347,3987
123,140,4958,2713
123,141,1454,817
123,142,3886,2444
123,143,3488,1412
123,144,3146,2371
123,145,15298,6170
123,146,17084,6871
123,147,6630,3166
123,148,2269,944
123,149,11045,4549
123,150,2434,956
123,151,12370,4612
123,152,5233,2760
123,153,16209,6477
123,154,9972,3854
123,155,8992,3497
123,156,14213,5576
123,157,16443,6516
123,158,11365,4289
123,159,3525,1418
123,160,3730,1433
123,161,12868,5175
123,162,6526,3388
123,163,3516,1519
123,164,3907,1821
123,165,10144,4337
123,166,5371,2599
123,167,4170,1873
123,168,4759,2059
123,169,11838,4872
123,170,8984,3648
123,171,14481,5720
123,172,13941,5641
123,173,17099,6761
123,174,4642,1886
123,175,4123,2100
123,176,7173,3086
123,177,5274,2243
123,178,6553,2892
123,179,9985,3780
123,180,5781,2226
123,181,6103,2561
123,182,8710,3483
123,183,9757,3835
123,184,6395,2722
123,185,5452,2288
123,186,5323,2297
123,187,7408,3196
123,188,7064,2718
123,189,11945,4795
123,190,8595,3424
123,191,6592,3149
123,192,6966,3133
123,193,8366,3554
123,194,7227,3064
123,195,7392,3297
123,196,7023,2558
123,197,7351,3077
123,198,7769,3226
123,199,7901,3150
123,200,8217,3442
124,1,NA,NA
124,2,15466,4622
124,3,16243,4829
124,4,14555,3992
124,5,14962,4630
124,6,14999,5434
124,7,13436,4140
124,8,11675,3492
124,9,12932,4039
124,10,15013,4686
124,11,13424,3919
124,12,13464,4230
124,13,13979,4033
124,14,11955,3353
124,15,11931,3101
124,16,11027,3011
124,17,10316,2459
124,18,9886,2713
124,19,12852,3658
124,20,11953,3413
124,21,14805,3639
124,22,13431,4390
124,23,9338,2344
124,24,10808,3100
124,25,9833,4084
124,26,9461,2597
124,27,12957,3687
124,28,9436,2741
124,29,12882,4217
124,30,10654,3169
124,31,15555,4023
124,32,8327,2079
124,33,10139,2546
124,34,8248,2454
124,35,9741,2482
124,36,11914,3678
124,37,13461,4327
124,38,8769,2528
124,39,9479,2722
124,40,12873,5405
124,41,7824,2504
124,42,9814,3753
124,43,6959,1613
124,44,8342,2262
124,45,8062,3524
124,46,13134,5593
124,47,14187,4282
124,48,6909,2255
124,49,9417,2852
124,50,7411,3468
124,51,6502,2968
124,52,11795,2762
124,53,6331,1809
124,54,8127,3492
124,55,10445,4474
124,56,7262,3311
124,57,5954,1899
124,58,7223,3187
124,59,7686,3331
124,60,5123,2254
124,61,10019,4467
124,62,7796,3374
124,63,7436,2999
124,64,6063,1980
124,65,8827,3995
124,66,10478,4808
124,67,6255,2957
124,68,8718,3610
124,69,5183,2502
124,70,4589,1376
124,71,NA,NA
124,72,15618,4883
124,73,4693,2159
124,74,6094,2315
124,75,4271,2306
124,76,9814,4197
124,77,7723,3862
124,78,9557,4447
124,79,7915,3288
124,80,5245,2416
124,81,5439,2518
124,82,10192,4837
124,83,6913,3422
124,84,4731,2386
124,85,2747,1499
124,86,12349,5744
124,87,4676,2474
124,88,11301,4878
124,89,8599,4004
124,90,6423,2656
124,91,4227,1915
124,92,2939,1398
124,93,9491,3600
124,94,6567,2831
124,95,2323,1239
124,96,4454,2127
124,97,10738,4980
124,98,14166,4836
124,99,4725,1998
124,100,2731,1461
124,101,9315,3962
124,102,3494,1808
124,103,11728,5153
124,104,13227,5340
124,105,8745,3613
124,106,11782,4691
124,107,4604,2478
124,108,7939,3212
124,109,5978,2496
124,110,3970,1769
124,111,1220,842
124,112,2811,1428
124,113,8603,3276
124,114,6433,3238
124,115,12568,5487
124,116,8279,3444
124,117,11133,4743
124,118,14888,6343
124,119,1376,775
124,120,5523,2604
124,121,1841,1158
124,122,11014,4329
124,123,4666,2325
124,125,8152,3212
124,126,10227,3845
124,127,9675,4175
124,128,5203,2064
124,129,13133,5718
124,130,7998,3209
124,131,3117,1616
124,132,8115,3264
124,133,3336,1785
124,134,9614,3711
124,135,11396,4710
124,136,13040,5112
124,137,1197,571
124,138,7065,2738
124,139,4461,1833
124,140,9042,3892
124,141,5011,2475
124,142,8844,3500
124,143,7829,3045
124,144,1515,884
124,145,9898,4428
124,146,12167,5132
124,147,2449,988
124,148,3150,1360
124,149,5380,2301
124,150,5879,2577
124,151,6799,2667
124,152,2408,1239
124,153,10509,4238
124,154,3575,1654
124,155,11624,4704
124,156,9082,3513
124,157,11312,4453
124,158,7489,3180
124,159,2451,1242
124,160,6271,2304
124,161,8216,3230
124,162,4017,1775
124,163,3692,1371
124,164,7336,3232
124,165,6086,2667
124,166,4021,2021
124,167,7307,2786
124,168,10311,3776
124,169,8427,3649
124,170,5471,2253
124,171,9349,3657
124,172,10086,4153
124,173,10613,4570
124,174,3700,1665
124,175,5754,2157
124,176,5443,2261
124,177,4182,1819
124,178,7986,2935
124,179,6326,2802
124,180,4661,2131
124,181,9381,3913
124,182,5841,2527
124,183,7970,3141
124,184,5338,2198
124,185,5012,1664
124,186,6745,2677
124,187,8838,3156
124,188,6804,2775
124,189,8535,3572
124,190,7639,3124
124,191,7328,2832
124,192,6769,2682
124,193,7634,3548
124,194,8350,3185
124,195,8143,3124
124,196,6501,1392
124,197,7666,2268
124,198,6156,2604
124,199,6810,2726
124,200,7160,2918
125,1,NA,NA
125,2,18169,4600
125,3,18946,4807
125,4,16508,4659
125,5,17665,4608
125,6,15595,5755
125,7,15979,3758
125,8,13740,3696
125,9,12264,3611
125,10,17135,5234
125,11,16537,3956
125,12,11505,3019
125,13,17025,4016
125,14,14687,3434
125,15,14634,3079
125,16,12452,2743
125,17,10634,2750
125,18,13361,2723
125,19,16090,3663
125,20,10253,2075
125,21,17508,3815
125,22,17231,4467
125,23,9534,2318
125,24,10824,2353
125,25,15264,3527
125,26,9337,2362
125,27,11092,2662
125,28,12912,3169
125,29,17474,4536
125,30,11674,2946
125,31,13690,3053
125,32,10998,2861
125,33,11838,2970
125,34,7715,2006
125,35,7297,2146
125,36,13492,3618
125,37,18469,4683
125,38,11362,3224
125,39,11093,2850
125,40,9251,3579
125,41,10140,4161
125,42,6647,2612
125,43,9587,2525
125,44,7481,2259
125,45,12800,3147
125,46,9512,3767
125,47,11322,2870
125,48,9720,2733
125,49,5732,1620
125,50,11616,4949
125,51,9849,3861
125,52,13494,3186
125,53,8097,2997
125,54,4838,1729
125,55,6232,2486
125,56,5597,2820
125,57,8231,3479
125,58,9978,4367
125,59,6441,2373
125,60,8139,3582
125,61,6286,2265
125,62,12739,5133
125,63,3969,1338
125,64,7164,2689
125,65,5106,1671
125,66,6745,2606
125,67,4806,2603
125,68,4355,1477
125,69,9660,4256
125,70,6913,3058
125,71,NA,NA
125,72,13238,3519
125,73,5585,2491
125,74,3708,2007
125,75,8211,3791
125,76,14725,4211
125,77,14118,5782
125,78,3608,2238
125,79,3987,1216
125,80,11318,4539
125,81,4368,2001
125,82,16762,7113
125,83,13345,5628
125,84,10467,4373
125,85,7184,3127
125,86,5835,3168
125,87,14549,5985
125,88,2555,1457
125,89,14996,6480
125,90,2977,1798
125,91,5547,2315
125,92,8795,3896
125,93,2265,1356
125,94,13473,5818
125,95,7998,3426
125,96,10607,4383
125,97,17306,7256
125,98,19475,5310
125,99,4137,2046
125,100,9455,3865
125,101,1182,731
125,102,6002,2788
125,103,4426,2384
125,104,18991,3122
125,105,15524,6732
125,106,18557,8029
125,107,15466,5818
125,108,1433,1029
125,109,2244,1084
125,110,4574,2281
125,111,8148,3262
125,112,10890,4621
125,113,17339,5916
125,114,14637,5542
125,115,4466,2471
125,116,1457,818
125,117,2728,1308
125,118,6767,2933
125,119,10186,4184
125,120,4269,2290
125,121,6864,2729
125,122,16691,6864
125,123,13358,5525
125,124,8824,3556
125,126,18781,7087
125,127,1567,1130
125,128,3569,1689
125,129,21764,8167
125,130,1363,991
125,131,5682,2349
125,132,14870,5988
125,133,12286,4747
125,134,18115,7002
125,135,3263,1220
125,136,4907,1881
125,137,7378,2916
125,138,1459,738
125,139,5094,2268
125,140,21655,5314
125,141,12912,5577
125,142,18414,6625
125,143,19567,4595
125,144,10422,4389
125,145,2558,1284
125,146,4058,2087
125,147,6864,2791
125,148,11328,4691
125,149,2595,1163
125,150,13660,5267
125,151,2347,1294
125,152,7381,3325
125,153,3966,1214
125,154,6121,2644
125,155,21858,6558
125,156,2662,940
125,157,4155,1352
125,158,3975,1378
125,159,9114,3422
125,160,12399,4807
125,161,3976,1363
125,162,5712,2603
125,163,12541,4690
125,164,17308,6278
125,165,3811,1658
125,166,8159,3649
125,167,14455,5828
125,168,16949,6268
125,169,5400,1528
125,170,4970,2110
125,171,4718,1612
125,172,5230,2189
125,173,5144,2113
125,174,8741,3751
125,175,13424,5347
125,176,6304,3038
125,177,10733,3862
125,178,15881,5954
125,179,5468,1591
125,180,7832,3312
125,181,19445,5866
125,182,7110,2112
125,183,5574,1650
125,184,9809,4164
125,185,13936,5142
125,186,15061,5550
125,187,15947,5669
125,188,6404,2536
125,189,5392,1545
125,190,8230,2568
125,191,14043,5178
125,192,8593,3752
125,193,7447,3000
125,194,15022,5617
125,195,13889,5183
125,196,11953,4298
125,197,13236,5571
125,198,9630,4082
125,199,10151,4144
125,200,8284,3227
126,1,NA,NA
126,2,17153,5780
126,3,17930,5987
126,4,16141,5409
126,5,16650,5788
126,6,22240,6968
126,7,14271,5218
126,8,18491,4986
126,9,19098,6369
126,10,15759,5454
126,11,15523,5136
126,12,19720,6023
126,13,12974,4706
126,14,14877,5301
126,15,13173,4294
126,16,17323,5147
126,17,17104,3947
126,18,15669,3541
126,19,13515,4521
126,20,18208,5206
126,21,14768,4966
126,22,14056,4652
126,23,15748,5156
126,24,17064,4893
126,25,11921,3564
126,26,15987,5014
126,27,19156,6088
126,28,13169,3892
126,29,13717,4644
126,30,16895,5121
126,31,22223,6788
126,32,14080,4105
126,33,11035,3343
126,34,16081,4917
126,35,16765,4512
126,36,9417,2900
126,37,14297,4754
126,38,14164,3398
126,39,12031,3982
126,40,23000,7509
126,41,12649,2932
126,42,17832,5147
126,43,14061,4042
126,44,15366,4292
126,45,10480,3212
126,46,23865,7923
126,47,19943,6189
126,48,11669,4328
126,49,17834,5099
126,50,7736,2485
126,51,12112,2945
126,52,8518,2719
126,53,12939,4613
126,54,19129,5741
126,55,19115,5804
126,56,14638,5151
126,57,12103,4309
126,58,7821,2824
126,59,15806,5865
126,60,10998,2699
126,61,21456,6648
126,62,6634,2153
126,63,19533,5359
126,64,13644,4898
126,65,20864,6399
126,66,21915,6989
126,67,18772,5746
126,68,21212,6072
126,69,7968,3098
126,70,12321,4348
126,71,NA,NA
126,72,21303,6874
126,73,11782,4769
126,74,17195,6181
126,75,10501,2718
126,76,9418,3164
126,77,6643,2415
126,78,22795,6563
126,79,20837,5805
126,80,7157,2749
126,81,19962,5485
126,82,4786,2021
126,83,5682,1837
126,84,9830,2768
126,85,10475,4034
126,86,25535,7968
126,87,5517,1929
126,88,23476,6873
126,89,5843,2311
126,90,21331,5836
126,91,11845,4639
126,92,10195,3083
126,93,21627,5773
126,94,4110,1436
126,95,11928,4882
126,96,7359,2707
126,97,3502,1497
126,98,10300,4123
126,99,12985,5099
126,100,8810,2670
126,101,22306,5764
126,102,12873,4813
126,103,25413,7166
126,104,27524,6857
126,105,3219,1345
126,106,3625,1845
126,107,5907,1972
126,108,15697,6165
126,109,14346,5610
126,110,14195,5418
126,111,11046,4102
126,112,7285,2171
126,113,2218,807
126,114,4723,1887
126,115,28903,7646
126,116,23415,6162
126,117,24519,6506
126,118,26450,8469
126,119,9397,3224
126,120,14987,6497
126,121,12226,4635
126,122,3268,1303
126,123,7220,2665
126,124,10189,3969
126,125,23230,6492
126,127,23569,6343
126,128,23023,5888
126,129,3592,2667
126,130,20204,7366
126,131,13724,5229
126,132,4736,1936
126,133,8607,3310
126,134,1381,584
126,135,24379,6412
126,136,25819,7953
126,137,12462,4758
126,138,24100,6249
126,139,15502,6052
126,140,2320,1189
126,141,8335,3241
126,142,4249,1804
126,143,3389,1437
126,144,9386,4020
126,145,24889,6832
126,146,24249,7575
126,147,12497,4652
126,148,9150,3368
126,149,24077,6246
126,150,5961,2302
126,151,24497,6079
126,152,12068,5053
